index;Heure;Jour;Mois;Année;Pression_au_niveau_mer;Variation_de_pression_en_3_heures;Type_de_tendance_barométrique;Direction_du_vent_moyen_10_mn;Vitesse_du vent_moyen_10_mn;Température;Point_de_rosée;Humidité;Visibilité_horizontale;Temps_présent;Pression_station;Rafales_sur_une_période;Periode_de_mesure_de_la_rafale;Précipitations_dans_la_dernière_heure;Précipitations_dans_les_3_dernières_heures;Température(°C);consommation;datehour;datemonth
13774;23;24;7;2016;101790.0;180.0;1.0;10.0;3.2;298.45;289.05;56.0;59960.0;3.0;101700.0;5.4;-10.0;0.0;0.0;25.30000000000001;22229.0;23;7
20044;2;25;7;2016;101780.0;-10.0;5.0;290.0;0.7;296.25;287.55;58.0;52510.0;0.0;101690.0;4.6;-10.0;0.0;0.0;23.100000000000023;17748.0;2;7
102414;5;25;7;2016;101740.0;-40.0;8.0;310.0;1.5;293.75;287.85;69.0;50090.0;2.0;101650.0;2.0;-10.0;0.0;0.0;20.600000000000023;17334.0;5;7
102421;8;25;7;2016;101730.0;-10.0;5.0;330.0;2.2;297.35;287.45;54.0;60000.0;2.0;101640.0;3.9;-10.0;0.0;0.0;24.200000000000045;21913.0;8;7
102429;11;25;7;2016;101740.0;10.0;1.0;10.0;4.7;302.75;286.95;38.0;60000.0;2.0;101650.0;9.3;-10.0;0.0;0.0;29.600000000000023;26318.0;11;7
13810;14;25;7;2016;101650.0;-90.0;6.0;20.0;5.0;305.85;287.45;33.0;50000.0;3.0;101560.0;9.7;-10.0;0.0;0.0;32.700000000000045;26841.0;14;7
102444;17;25;7;2016;101580.0;-70.0;8.0;220.0;5.1;304.95;288.45;37.0;50000.0;3.0;101490.0;6.9;-10.0;0.0;0.0;31.80000000000001;25439.0;17;7
102451;20;25;7;2016;101560.0;-20.0;5.0;270.0;1.4;302.45;290.35;48.0;58650.0;0.0;101470.0;5.5;-10.0;0.0;0.0;29.30000000000001;24264.0;20;7
114890;23;25;7;2016;101750.0;190.0;3.0;330.0;2.7;300.85;287.85;45.0;60000.0;0.0;101660.0;4.6;-10.0;0.0;0.0;27.700000000000045;23873.0;23;7
102462;2;26;7;2016;101760.0;10.0;1.0;290.0;2.7;298.05;287.85;53.0;60000.0;0.0;101670.0;4.1;-10.0;0.0;0.0;24.90000000000004;19021.0;2;7
102468;5;26;7;2016;101690.0;-70.0;7.0;290.0;4.5;296.85;287.25;55.0;60000.0;0.0;101600.0;5.8;-10.0;0.0;0.0;23.700000000000045;18321.0;5;7
20099;8;26;7;2016;101770.0;80.0;3.0;290.0;3.4;298.15;287.05;50.0;50000.0;2.0;101680.0;5.0;-10.0;0.0;0.0;25.0;23107.0;8;7
102479;11;26;7;2016;101760.0;-10.0;0.0;340.0;4.9;304.65;285.45;31.0;50000.0;2.0;101670.0;9.5;-10.0;0.0;0.0;31.5;27243.0;11;7
102485;14;26;7;2016;101650.0;-110.0;7.0;340.0;2.5;307.15;284.95;26.0;60000.0;2.0;101560.0;7.9;-10.0;0.0;0.0;34.0;27815.0;14;7
100694;17;26;7;2016;101520.0;-130.0;8.0;200.0;4.3;305.85;288.35;35.0;50000.0;2.0;101430.0;7.5;-10.0;0.0;0.0;32.700000000000045;26458.0;17;7
102498;20;26;7;2016;101480.0;-40.0;5.0;320.0;7.1;306.55;286.65;30.0;51300.0;1.0;101390.0;10.5;-10.0;0.0;0.0;33.400000000000034;25004.0;20;7
20134;23;26;7;2016;101680.0;200.0;1.0;330.0;3.7;301.85;286.15;38.0;60000.0;0.0;101590.0;7.0;-10.0;0.0;0.0;28.700000000000045;24360.0;23;7
114940;2;27;7;2016;101730.0;50.0;1.0;310.0;2.3;299.25;286.05;44.0;58130.0;0.0;101640.0;4.3;-10.0;0.0;0.0;26.100000000000023;19449.0;2;7
20150;5;27;7;2016;101730.0;0.0;5.0;350.0;2.0;295.05;287.95;64.0;60000.0;1.0;101640.0;2.9;-10.0;0.0;0.0;21.90000000000004;18798.0;5;7
114955;8;27;7;2016;101780.0;50.0;2.0;270.0;1.2;296.85;288.65;60.0;54920.0;2.0;101690.0;1.6;-10.0;0.0;0.0;23.700000000000045;23231.0;8;7
14166;11;27;7;2016;101740.0;-40.0;8.0;160.0;1.2;302.75;288.15;41.0;60000.0;2.0;101650.0;4.4;-10.0;0.0;0.0;29.600000000000023;27107.0;11;7
114965;14;27;7;2016;101660.0;-80.0;8.0;230.0;1.3;305.25;285.95;31.0;60000.0;3.0;101570.0;6.4;-10.0;0.0;0.0;32.10000000000002;27154.0;14;7
101032;17;27;7;2016;101550.0;-110.0;7.0;320.0;4.7;306.45;287.05;31.0;59410.0;1.0;101460.0;8.7;-10.0;0.0;0.0;33.30000000000001;25906.0;17;7
20176;20;27;7;2016;101480.0;-70.0;5.0;320.0;7.6;304.35;286.15;33.0;50000.0;3.0;101390.0;12.0;-10.0;0.0;0.0;31.200000000000045;24533.0;20;7
114978;23;27;7;2016;101690.0;210.0;1.0;310.0;5.4;300.85;284.85;37.0;60000.0;3.0;101600.0;10.2;-10.0;0.0;0.0;27.700000000000045;24206.0;23;7
101042;2;28;7;2016;101760.0;70.0;1.0;300.0;1.7;297.85;285.45;46.0;60000.0;0.0;101670.0;2.9;-10.0;0.0;0.0;24.700000000000045;19474.0;2;7
114991;5;28;7;2016;101730.0;-30.0;6.0;340.0;3.0;295.35;286.15;56.0;50000.0;2.0;101640.0;4.5;-10.0;0.0;0.0;22.200000000000045;18895.0;5;7
101112;8;28;7;2016;101780.0;50.0;3.0;280.0;3.5;295.85;286.85;57.0;50000.0;2.0;101690.0;5.2;-10.0;0.0;0.0;22.700000000000045;23184.0;8;7
115002;11;28;7;2016;101770.0;-10.0;8.0;170.0;2.9;301.15;287.45;43.0;50000.0;2.0;101680.0;4.0;-10.0;0.0;0.0;28.0;27103.0;11;7
115012;14;28;7;2016;101680.0;-90.0;8.0;170.0;4.0;302.55;287.55;40.0;50000.0;2.0;101590.0;5.4;-10.0;0.0;0.0;29.40000000000004;27269.0;14;7
115020;17;28;7;2016;101470.0;-210.0;8.0;160.0;3.6;304.75;291.35;45.0;50000.0;3.0;101380.0;5.4;-10.0;0.0;0.0;31.600000000000023;26141.0;17;7
115238;20;28;7;2016;101410.0;-60.0;6.0;300.0;6.0;305.05;286.75;33.0;50000.0;1.0;101320.0;9.5;-10.0;0.0;0.0;31.90000000000004;24783.0;20;7
101202;23;28;7;2016;101590.0;180.0;3.0;320.0;1.5;300.45;287.15;44.0;50000.0;2.0;101500.0;6.7;-10.0;0.0;0.0;27.30000000000001;24474.0;23;7
99547;2;29;7;2016;101660.0;70.0;2.0;300.0;1.9;297.45;287.85;55.0;60000.0;0.0;101570.0;3.9;-10.0;0.0;0.0;24.30000000000001;19951.0;2;7
115255;5;29;7;2016;101610.0;-50.0;6.0;300.0;2.8;296.15;287.75;59.0;60000.0;2.0;101520.0;4.6;-10.0;0.0;0.0;23.0;19053.0;5;7
99557;8;29;7;2016;101620.0;10.0;2.0;300.0;3.0;296.95;288.15;58.0;50000.0;2.0;101530.0;4.8;-10.0;0.0;0.0;23.80000000000001;23177.0;8;7
20353;11;29;7;2016;101600.0;-20.0;8.0;40.0;2.4;302.55;287.55;40.0;50000.0;2.0;101510.0;6.7;-10.0;0.0;0.0;29.40000000000004;27382.0;11;7
99574;14;29;7;2016;101550.0;-50.0;8.0;210.0;5.3;302.55;287.95;41.0;50000.0;2.0;101460.0;7.0;-10.0;0.0;0.0;29.40000000000004;27480.0;14;7
101234;17;29;7;2016;101450.0;-100.0;8.0;220.0;7.2;301.45;288.35;45.0;50000.0;2.0;101360.0;9.9;-10.0;0.0;0.0;28.30000000000001;26197.0;17;7
14389;20;29;7;2016;101400.0;-50.0;5.0;230.0;8.0;298.25;292.15;69.0;30000.0;3.0;101310.0;11.7;-10.0;0.0;0.0;25.100000000000023;24699.0;20;7
14393;23;29;7;2016;101470.0;70.0;1.0;250.0;2.5;297.25;293.35;79.0;30000.0;2.0;101380.0;8.5;-10.0;0.0;0.0;24.100000000000023;24623.0;23;7
20390;2;30;7;2016;101450.0;-20.0;8.0;140.0;2.5;295.05;293.55;91.0;12500.0;0.0;101360.0;3.5;-10.0;0.0;0.0;21.90000000000004;19891.0;2;7
99593;5;30;7;2016;101460.0;10.0;0.0;20.0;2.7;294.85;293.15;90.0;12000.0;1.0;101370.0;3.8;-10.0;0.0;0.0;21.700000000000045;18008.0;5;7
14405;8;30;7;2016;101570.0;110.0;3.0;10.0;3.3;295.95;292.95;83.0;19010.0;2.0;101480.0;5.1;-10.0;0.0;0.0;22.80000000000001;20169.0;8;7
14416;11;30;7;2016;101500.0;-70.0;5.0;130.0;4.8;297.85;294.15;80.0;14750.0;3.0;101410.0;8.1;-10.0;0.0;0.2;24.700000000000045;24496.0;11;7
101279;14;30;7;2016;101520.0;20.0;0.0;130.0;4.2;299.45;294.25;73.0;19560.0;3.0;101430.0;6.6;-10.0;0.0;0.0;26.30000000000001;24659.0;14;7
94576;17;30;7;2016;101420.0;-100.0;6.0;150.0;4.3;299.05;294.95;78.0;55980.0;1.0;101330.0;6.9;-10.0;0.0;0.0;25.90000000000004;23488.0;17;7
19359;20;30;7;2016;101360.0;-60.0;7.0;150.0;3.2;297.45;293.15;77.0;41700.0;0.0;101270.0;5.6;-10.0;0.0;0.0;24.30000000000001;23207.0;20;7
13223;23;30;7;2016;101410.0;50.0;2.0;80.0;4.7;296.75;294.25;86.0;37610.0;0.0;101320.0;7.8;-10.0;0.6;0.6;23.600000000000023;23514.0;23;7
19369;2;31;7;2016;101490.0;80.0;3.0;10.0;3.7;295.35;293.85;91.0;18000.0;0.0;101400.0;5.2;-10.0;0.0;0.0;22.200000000000045;18847.0;2;7
100831;5;31;7;2016;101380.0;-110.0;8.0;40.0;3.7;295.25;292.25;83.0;28120.0;0.0;101290.0;7.6;-10.0;0.0;0.0;22.100000000000023;16800.0;5;7
99078;8;31;7;2016;101430.0;50.0;3.0;320.0;3.7;295.65;291.85;79.0;30000.0;1.0;101340.0;5.4;-10.0;0.0;0.2;22.5;18474.0;8;7
13236;11;31;7;2016;101410.0;-20.0;8.0;300.0;3.4;302.35;289.15;45.0;60000.0;0.0;101320.0;6.0;-10.0;0.0;0.0;29.200000000000045;22085.0;11;7
19398;14;31;7;2016;101330.0;-80.0;8.0;280.0;5.4;304.65;289.85;41.0;47020.0;2.0;101240.0;9.6;-10.0;0.0;0.0;31.5;21394.0;14;7
13240;17;31;7;2016;101420.0;90.0;3.0;300.0;8.2;296.95;290.65;68.0;50000.0;80.0;101330.0;17.0;-10.0;0.6;0.6;23.80000000000001;19899.0;17;7
154998;20;31;7;2016;101510.0;90.0;3.0;320.0;6.7;299.05;286.85;47.0;51790.0;1.0;101420.0;14.1;-10.0;0.0;-0.1;25.90000000000004;20759.0;20;7
100861;23;31;7;2016;101720.0;210.0;3.0;310.0;6.3;296.55;286.45;53.0;60000.0;1.0;101630.0;11.3;-10.0;0.0;0.0;23.40000000000004;21765.0;23;7
24503;1;1;8;2016;100840.0;70.0;0.0;20.0;1.5;283.45;281.75;89.0;18120.0;0.0;100740.0;3.2;-10.0;0.0;0.0;10.300000000000011;30315.0;1;8
72119;4;1;8;2016;100820.0;-20.0;5.0;60.0;1.5;282.35;280.95;91.0;9000.0;0.0;100720.0;3.5;-10.0;0.0;-0.1;9.200000000000044;26591.0;4;8
69214;7;1;8;2016;100720.0;-100.0;6.0;20.0;1.6;280.65;279.75;94.0;8870.0;2.0;100620.0;3.6;-10.0;0.0;0.0;7.5;26669.0;7;8
69221;10;1;8;2016;100820.0;100.0;2.0;10.0;2.8;281.35;280.45;94.0;11970.0;1.0;100720.0;3.9;-10.0;0.0;0.0;8.200000000000045;32426.0;10;8
72133;13;1;8;2016;100690.0;-130.0;8.0;20.0;3.6;285.65;281.75;77.0;37390.0;1.0;100590.0;4.9;-10.0;0.0;0.0;12.5;32641.0;13;8
24524;16;1;8;2016;100620.0;-70.0;6.0;30.0;1.8;286.15;282.25;77.0;46240.0;2.0;100520.0;3.6;-10.0;0.0;0.0;13.0;30578.0;16;8
69231;19;1;8;2016;100610.0;-10.0;6.0;360.0;1.8;283.35;281.65;89.0;17330.0;1.0;100510.0;3.6;-10.0;0.0;0.0;10.200000000000044;31168.0;19;8
69236;22;1;8;2016;100520.0;-90.0;8.0;30.0;3.2;281.95;280.35;90.0;15000.0;1.0;100420.0;4.4;-10.0;0.0;0.0;8.800000000000011;31269.0;22;8
111319;1;2;8;2016;101850.0;10.0;0.0;260.0;4.4;281.45;276.85;73.0;60000.0;0.0;101750.0;5.7;-10.0;0.0;0.0;8.300000000000011;31048.0;1;8
50605;4;2;8;2016;101820.0;-30.0;7.0;240.0;3.2;282.15;278.15;76.0;60000.0;2.0;101720.0;4.9;-10.0;0.0;0.0;9.0;27964.0;4;8
5001;7;2;8;2016;101810.0;-10.0;5.0;230.0;3.3;280.65;277.95;83.0;30000.0;1.0;101710.0;5.2;-10.0;0.0;0.0;7.5;28456.0;7;8
5007;10;2;8;2016;101960.0;150.0;1.0;230.0;1.8;283.95;278.45;69.0;60000.0;3.0;101860.0;3.7;-10.0;0.0;0.0;10.800000000000011;33851.0;10;8
23877;13;2;8;2016;101840.0;-120.0;8.0;190.0;5.0;287.55;281.75;68.0;60000.0;3.0;101740.0;8.3;-10.0;0.0;0.0;14.400000000000034;32172.0;13;8
14765;16;2;8;2016;101730.0;-110.0;6.0;230.0;5.1;289.65;280.85;56.0;18350.0;3.0;101630.0;10.9;-10.0;0.0;0.0;16.5;29495.0;16;8
14767;19;2;8;2016;101900.0;170.0;3.0;270.0;3.9;289.55;278.15;47.0;60000.0;3.0;101800.0;8.1;-10.0;0.0;0.0;16.400000000000034;29547.0;19;8
23898;22;2;8;2016;101940.0;40.0;0.0;180.0;3.2;284.15;279.65;74.0;32100.0;1.0;101840.0;4.4;-10.0;0.0;0.0;11.0;31240.0;22;8
27478;1;3;8;2016;101080.0;240.0;3.0;350.0;2.1;279.25;272.25;61.0;60000.0;0.0;100980.0;4.5;-10.0;0.0;0.0;6.100000000000023;33853.0;1;8
88031;4;3;8;2016;101220.0;140.0;1.0;320.0;4.0;277.55;268.05;50.0;50000.0;0.0;101120.0;6.0;-10.0;0.0;0.0;4.400000000000034;31184.0;4;8
65569;7;3;8;2016;101390.0;170.0;3.0;290.0;5.4;277.05;267.85;51.0;60000.0;3.0;101290.0;7.5;-10.0;0.0;0.0;3.900000000000034;32355.0;7;8
88042;10;3;8;2016;101550.0;160.0;1.0;320.0;7.3;281.35;268.15;39.0;19670.0;0.0;101450.0;11.5;-10.0;0.0;0.0;8.200000000000045;36732.0;10;8
94174;13;3;8;2016;101540.0;-10.0;8.0;340.0;10.0;284.15;266.75;29.0;50000.0;2.0;101440.0;17.5;-10.0;0.0;0.0;11.0;35278.0;13;8
27505;16;3;8;2016;101550.0;10.0;3.0;360.0;8.3;284.05;266.65;29.0;44460.0;0.0;101450.0;15.0;-10.0;0.0;0.0;10.900000000000034;33272.0;16;8
4635;19;3;8;2016;101750.0;200.0;3.0;340.0;7.8;281.35;267.45;37.0;50000.0;0.0;101650.0;13.8;-10.0;0.0;0.0;8.200000000000045;32928.0;19;8
27516;22;3;8;2016;101850.0;100.0;1.0;330.0;6.5;279.65;267.65;42.0;60000.0;0.0;101750.0;10.3;-10.0;0.0;0.0;6.5;36056.0;22;8
28700;2;4;8;2016;101160.0;-40.0;8.0;310.0;4.2;284.15;275.75;56.0;60000.0;0.0;101060.0;9.1;-10.0;0.0;0.0;11.0;24186.0;2;8
148970;5;4;8;2016;101030.0;-130.0;6.0;300.0;5.0;281.95;274.65;60.0;60000.0;0.0;100930.0;7.7;-10.0;0.0;0.0;8.800000000000011;24903.0;5;8
50656;8;4;8;2016;101060.0;30.0;3.0;290.0;5.8;281.75;273.95;58.0;34510.0;2.0;100960.0;9.0;-10.0;0.0;0.0;8.600000000000023;30263.0;8;8
97479;11;4;8;2016;100990.0;-70.0;6.0;340.0;8.2;287.05;272.25;36.0;19890.0;2.0;100890.0;13.0;-10.0;0.0;0.0;13.900000000000034;30142.0;11;8
59162;14;4;8;2016;100840.0;-150.0;8.0;340.0;7.8;288.95;271.35;30.0;36810.0;2.0;100740.0;13.1;-10.0;0.0;0.0;15.800000000000011;28409.0;14;8
97494;17;4;8;2016;100660.0;-170.0;7.0;340.0;7.7;289.35;269.75;26.0;30000.0;2.0;100570.0;14.0;-10.0;0.0;0.0;16.200000000000045;26619.0;17;8
50679;20;4;8;2016;100730.0;60.0;3.0;310.0;9.3;286.95;271.75;35.0;30000.0;1.0;100630.0;17.0;-10.0;0.0;0.0;13.800000000000011;28535.0;20;8
97510;23;4;8;2016;100800.0;70.0;0.0;300.0;7.8;284.65;273.75;47.0;20000.0;1.0;100700.0;11.5;-10.0;0.0;0.0;11.5;29125.0;23;8
30050;2;5;8;2016;101130.0;-10.0;6.0;40.0;3.1;284.95;282.55;85.0;12000.0;0.0;101030.0;4.1;-10.0;;0.0;11.800000000000011;17627.0;2;8
110531;5;5;8;2016;101050.0;-80.0;6.0;20.0;2.9;284.45;282.85;90.0;10000.0;1.0;100950.0;4.5;-10.0;0.0;0.0;11.300000000000011;15391.0;5;8
30056;8;5;8;2016;101060.0;10.0;3.0;20.0;3.2;285.45;282.45;82.0;18970.0;0.0;100960.0;4.7;-10.0;0.0;0.0;12.300000000000011;17091.0;8;8
30024;11;5;8;2016;101090.0;40.0;1.0;120.0;5.3;290.25;285.55;74.0;19850.0;1.0;101000.0;7.6;-10.0;0.0;0.0;17.100000000000023;20546.0;11;8
17997;14;5;8;2016;101030.0;-60.0;7.0;150.0;6.2;289.75;286.05;79.0;17100.0;1.0;100940.0;11.5;-10.0;0.0;-0.1;16.600000000000023;19739.0;14;8
121102;17;5;8;2016;100970.0;-60.0;8.0;130.0;8.7;289.25;286.55;84.0;14000.0;3.0;100880.0;13.2;-10.0;0.0;-0.1;16.100000000000023;18862.0;17;8
30031;20;5;8;2016;100910.0;-60.0;5.0;120.0;14.9;288.35;286.35;88.0;13000.0;3.0;100820.0;21.9;-10.0;0.0;0.8;15.200000000000044;20638.0;20;8
120559;23;5;8;2016;101050.0;130.0;3.0;120.0;11.6;288.25;287.15;93.0;8000.0;58.0;100950.0;17.6;-10.0;0.2;1.6;15.100000000000025;21786.0;23;8
23328;2;6;8;2016;102080.0;40.0;1.0;260.0;2.0;294.05;288.85;72.0;58260.0;0.0;101990.0;2.7;-10.0;0.0;0.0;20.90000000000004;17551.0;2;8
99971;5;6;8;2016;101970.0;-110.0;6.0;330.0;2.6;293.05;287.85;72.0;52750.0;3.0;101880.0;2.9;-10.0;0.0;0.0;19.90000000000004;16881.0;5;8
99973;8;6;8;2016;101980.0;10.0;0.0;320.0;0.8;295.35;288.25;64.0;19290.0;1.0;101890.0;2.4;-10.0;0.0;0.0;22.200000000000045;21690.0;8;8
136078;11;6;8;2016;101930.0;-50.0;8.0;40.0;2.6;300.85;285.65;39.0;50000.0;2.0;101840.0;7.2;-10.0;0.0;0.0;27.700000000000045;24479.0;11;8
101939;14;6;8;2016;101780.0;-150.0;7.0;200.0;4.3;302.05;288.25;43.0;19660.0;3.0;101690.0;6.3;-10.0;0.0;0.0;28.90000000000004;24151.0;14;8
22603;17;6;8;2016;101600.0;-180.0;6.0;180.0;2.9;299.95;289.85;54.0;19040.0;2.0;101510.0;7.9;-10.0;0.0;0.0;26.80000000000001;22616.0;17;8
136096;20;6;8;2016;101410.0;-190.0;6.0;190.0;1.5;297.95;291.15;66.0;40000.0;2.0;101320.0;7.2;-10.0;;0.0;24.80000000000001;21196.0;20;8
136104;23;6;8;2016;101580.0;170.0;1.0;30.0;3.1;296.45;290.25;68.0;40000.0;2.0;101490.0;3.6;-10.0;0.0;0.0;23.30000000000001;22114.0;23;8
102814;2;7;8;2016;101760.0;10.0;3.0;150.0;2.5;295.75;291.55;77.0;52130.0;0.0;101670.0;3.7;-10.0;0.0;0.0;22.600000000000023;20190.0;2;8
20304;5;7;8;2016;101950.0;190.0;3.0;260.0;2.9;294.85;292.75;88.0;5610.0;63.0;101860.0;5.8;-10.0;1.6;1.6;21.700000000000045;19300.0;5;8
11718;8;7;8;2016;101760.0;-190.0;5.0;60.0;2.0;294.85;292.25;85.0;43940.0;1.0;101670.0;6.0;-10.0;0.0;3.2;21.700000000000045;23720.0;8;8
20315;11;7;8;2016;101990.0;230.0;1.0;210.0;2.6;298.05;291.25;66.0;19690.0;1.0;101900.0;6.9;-10.0;0.0;0.0;24.90000000000004;27305.0;11;8
61196;14;7;8;2016;101970.0;-20.0;8.0;220.0;5.2;297.35;291.95;72.0;50000.0;3.0;101880.0;7.5;-10.0;0.0;0.0;24.200000000000045;27475.0;14;8
100704;17;7;8;2016;101820.0;-150.0;8.0;200.0;4.7;301.55;292.45;58.0;50000.0;3.0;101730.0;7.1;-10.0;0.0;0.0;28.40000000000004;26350.0;17;8
100008;20;7;8;2016;101760.0;-60.0;7.0;240.0;7.3;301.55;293.55;62.0;30000.0;1.0;101670.0;11.0;-10.0;0.0;0.0;28.40000000000004;24565.0;20;8
61213;23;7;8;2016;101880.0;120.0;3.0;270.0;2.4;300.15;286.85;44.0;25000.0;2.0;101790.0;4.1;-10.0;0.0;0.0;27.0;24412.0;23;8
93975;2;8;8;2016;102280.0;-10.0;8.0;350.0;2.6;295.55;284.65;50.0;60000.0;0.0;102190.0;4.8;-10.0;0.0;0.0;22.40000000000004;18226.0;2;8
100315;5;8;8;2016;102190.0;-90.0;6.0;320.0;2.0;294.05;284.35;54.0;50000.0;2.0;102100.0;3.8;-10.0;0.0;0.0;20.90000000000004;17341.0;5;8
18749;8;8;8;2016;102230.0;40.0;3.0;20.0;0.9;293.25;285.25;60.0;56870.0;2.0;102140.0;2.6;-10.0;0.0;0.0;20.100000000000023;21377.0;8;8
157234;11;8;8;2016;102160.0;-70.0;8.0;150.0;2.2;301.95;285.85;37.0;60000.0;2.0;102070.0;3.1;-10.0;0.0;0.0;28.80000000000001;25924.0;11;8
18763;14;8;8;2016;102040.0;-120.0;8.0;200.0;3.9;303.55;285.05;32.0;19920.0;2.0;101950.0;5.8;-10.0;0.0;0.0;30.40000000000004;26660.0;14;8
100332;17;8;8;2016;101830.0;-210.0;8.0;210.0;4.5;304.65;287.35;35.0;60000.0;2.0;101740.0;7.6;-10.0;0.0;0.0;31.5;25477.0;17;8
100338;20;8;8;2016;101720.0;-110.0;6.0;210.0;2.5;300.55;290.95;56.0;40000.0;1.0;101630.0;5.4;-10.0;0.0;0.0;27.40000000000004;25122.0;20;8
99352;23;8;8;2016;101850.0;130.0;3.0;360.0;3.2;300.35;288.35;48.0;30000.0;2.0;101760.0;5.4;-10.0;0.0;0.0;27.200000000000045;24370.0;23;8
19410;2;9;8;2016;101700.0;0.0;0.0;50.0;2.8;291.05;287.55;80.0;56440.0;0.0;101610.0;3.3;-10.0;0.0;0.0;17.900000000000034;19059.0;2;8
28292;5;9;8;2016;101650.0;-60.0;6.0;360.0;0.8;290.15;287.25;83.0;50000.0;2.0;101550.0;2.3;-10.0;0.0;0.0;17.0;19062.0;5;8
11851;8;9;8;2016;101670.0;20.0;3.0;10.0;2.1;289.35;285.55;78.0;50000.0;2.0;101570.0;3.0;-10.0;0.0;0.0;16.200000000000045;24464.0;8;8
113421;11;9;8;2016;101650.0;-10.0;8.0;170.0;2.6;298.15;288.45;55.0;50000.0;2.0;101560.0;3.9;-10.0;0.0;0.0;25.0;27351.0;11;8
113425;14;9;8;2016;101520.0;-130.0;8.0;190.0;5.9;298.95;291.85;65.0;50000.0;2.0;101430.0;8.3;-10.0;0.0;0.0;25.80000000000001;26836.0;14;8
11870;17;9;8;2016;101300.0;-220.0;6.0;260.0;7.8;304.35;289.15;40.0;35770.0;0.0;101210.0;11.2;-10.0;0.0;0.0;31.200000000000045;25879.0;17;8
113440;20;9;8;2016;101290.0;-10.0;6.0;290.0;7.9;300.15;288.85;50.0;50000.0;2.0;101200.0;11.5;-10.0;0.0;0.0;27.0;24810.0;20;8
112333;23;9;8;2016;101390.0;100.0;2.0;330.0;4.5;298.45;288.75;55.0;50000.0;2.0;101300.0;6.7;-10.0;0.0;0.0;25.30000000000001;22943.0;23;8
62398;2;10;8;2016;101680.0;110.0;1.0;140.0;0.6;286.25;281.15;71.0;58630.0;0.0;101580.0;3.0;-10.0;0.0;0.0;13.100000000000025;18065.0;2;8
31400;5;10;8;2016;101650.0;-30.0;8.0;290.0;1.0;285.15;280.65;74.0;44790.0;1.0;101550.0;2.7;-10.0;0.0;0.0;12.0;16687.0;5;8
625;8;10;8;2016;101720.0;70.0;3.0;290.0;4.3;285.35;277.55;59.0;60000.0;2.0;101620.0;7.0;-10.0;0.0;0.0;12.200000000000044;19615.0;8;8
62412;11;10;8;2016;101810.0;90.0;1.0;320.0;3.8;290.35;277.65;43.0;60000.0;2.0;101710.0;5.6;-10.0;0.0;0.0;17.200000000000045;22401.0;11;8
31411;14;10;8;2016;101760.0;-40.0;8.0;300.0;3.2;293.75;277.35;34.0;60000.0;2.0;101670.0;6.3;-10.0;0.0;0.0;20.600000000000023;21442.0;14;8
83405;17;10;8;2016;101670.0;-90.0;6.0;300.0;4.7;295.25;276.85;30.0;60000.0;2.0;101580.0;8.0;-10.0;0.0;0.0;22.100000000000023;19943.0;17;8
117875;20;10;8;2016;101890.0;210.0;3.0;20.0;5.6;290.15;278.15;45.0;58240.0;1.0;101790.0;8.9;-10.0;0.0;0.0;17.0;21818.0;20;8
62441;23;10;8;2016;102030.0;140.0;1.0;300.0;3.2;288.05;277.15;48.0;60000.0;2.0;101930.0;5.5;-10.0;0.0;0.0;14.900000000000034;22146.0;23;8
148064;1;11;8;2016;101060.0;-40.0;8.0;290.0;5.6;279.65;273.55;65.0;60000.0;0.0;100960.0;8.1;-10.0;0.0;0.0;6.5;30567.0;1;8
118213;4;11;8;2016;101010.0;-50.0;6.0;290.0;5.9;280.75;273.95;62.0;40000.0;1.0;100910.0;8.5;-10.0;0.0;0.0;7.600000000000023;26799.0;4;8
148075;7;11;8;2016;101090.0;80.0;1.0;280.0;7.3;280.85;274.45;64.0;60000.0;0.0;100990.0;11.1;-10.0;0.0;0.0;7.700000000000045;27623.0;7;8
118235;13;11;8;2016;101230.0;-50.0;8.0;300.0;8.6;285.85;271.55;37.0;19360.0;1.0;101130.0;14.4;-10.0;0.0;0.0;12.700000000000044;33025.0;13;8
94710;16;11;8;2016;101310.0;80.0;3.0;330.0;8.9;284.65;271.85;41.0;56750.0;1.0;101210.0;16.6;-10.0;0.0;0.0;11.5;32006.0;16;8
94717;19;11;8;2016;101530.0;220.0;2.0;300.0;6.7;282.15;271.15;46.0;40000.0;1.0;101430.0;12.9;-10.0;0.0;0.0;9.0;33418.0;19;8
61318;22;11;8;2016;101610.0;80.0;1.0;300.0;3.8;280.75;272.55;56.0;20000.0;2.0;101510.0;8.3;-10.0;0.0;0.0;7.600000000000023;33446.0;22;8
36131;1;12;8;2016;103470.0;10.0;1.0;20.0;2.2;277.45;275.45;87.0;19880.0;0.0;103370.0;3.3;-10.0;0.0;0.0;4.300000000000011;32720.0;1;8
32906;4;12;8;2016;103490.0;20.0;3.0;350.0;1.6;277.05;275.05;87.0;20000.0;2.0;103390.0;4.7;-10.0;0.0;0.0;3.900000000000034;29029.0;4;8
33255;7;12;8;2016;103540.0;50.0;2.0;10.0;3.2;276.55;274.25;85.0;33850.0;2.0;103440.0;4.3;-10.0;0.0;0.0;3.400000000000034;29846.0;7;8
85311;10;12;8;2016;103650.0;110.0;1.0;10.0;2.5;280.05;275.75;74.0;30000.0;2.0;103550.0;4.4;-10.0;0.0;0.0;6.900000000000034;35835.0;10;8
